timestep,Standard Tariff,7-Hour Off Peak Tariff,10-Hour Off Peak Tariff,Variable Time of Day Tariff
16232,25.16,14.6,16.04,9.370784582
16233,25.16,14.6,16.04,8.861840555
16234,25.16,14.6,16.04,16.27948167
16235,25.16,14.6,16.04,21.56999469
16236,25.16,14.6,16.04,22.53193254
16237,25.16,14.6,16.04,29.67444958
16238,25.16,29.8,35.01,28.51275607
16239,25.16,29.8,35.01,26.2848415
16240,25.16,29.8,35.01,21.95041445
16241,25.16,29.8,35.01,17.8094667
16242,25.16,29.8,35.01,29.01433693
16243,25.16,29.8,35.01,27.45774179
16244,25.16,29.8,35.01,22.36525438
16245,25.16,29.8,35.01,27.98895662
16246,25.16,29.8,35.01,16.63700152
16247,25.16,29.8,35.01,22.81924815
16248,25.16,29.8,35.01,21.10329308
16249,25.16,29.8,35.01,20.87042124
16250,25.16,29.8,35.01,20.86078217
16251,25.16,29.8,16.04,17.07878596
16252,25.16,29.8,16.04,10.72148945
16253,25.16,29.8,16.04,8.764902062
16254,25.16,29.8,16.04,22.40950091
16255,25.16,29.8,16.04,16.39099507
16256,25.16,29.8,16.04,21.87563191
16257,25.16,29.8,35.01,17.10765243
16258,25.16,29.8,35.01,13.2146862
16259,25.16,29.8,35.01,19.52122405
16260,25.16,29.8,35.01,23.26056269
16261,25.16,29.8,35.01,15.36306355
16262,25.16,29.8,35.01,14.67540641
16263,25.16,29.8,35.01,21.97173938
16264,25.16,29.8,35.01,17.65187976
16265,25.16,29.8,35.01,18.86487121
16266,25.16,29.8,35.01,13.7796757
16267,25.16,29.8,35.01,26.46096326
16268,25.16,29.8,35.01,13.27717423
16269,25.16,29.8,35.01,4.756244023
16270,25.16,29.8,35.01,13.80705368
16271,25.16,29.8,35.01,18.33814483
16272,25.16,14.6,16.04,10.443224
16273,25.16,14.6,16.04,9.350140313
16274,25.16,14.6,16.04,13.94863152
16275,25.16,14.6,16.04,8.971865813
16276,25.16,14.6,16.04,19.63154086
16277,25.16,14.6,16.04,19.14892569
16278,25.16,14.6,16.04,18.56710642
16279,25.16,14.6,16.04,13.369023
16280,25.16,14.6,16.04,9.354445318
16281,25.16,14.6,16.04,8.846388706
16282,25.16,14.6,16.04,16.25109613
16283,25.16,14.6,16.04,21.53238441
16284,25.16,14.6,16.04,22.48346258
16285,25.16,14.6,16.04,29.61061487
16286,25.16,29.8,35.01,28.45142036
16287,25.16,29.8,35.01,26.22829841
16288,25.16,29.8,35.01,21.90319543
16289,25.16,29.8,35.01,17.77115556
16290,25.16,29.8,35.01,28.95192224
16291,25.16,29.8,35.01,27.39867559
16292,25.16,29.8,35.01,22.31714298
16293,25.16,29.8,35.01,27.92874769
16294,25.16,29.8,35.01,16.60121254
16295,25.16,29.8,35.01,22.77016013
16296,25.16,29.8,35.01,21.05789637
16297,25.16,29.8,35.01,20.82552547
16298,25.16,29.8,35.01,20.81590713
16299,25.16,29.8,16.04,17.04204663
16300,25.16,29.8,16.04,10.69842574
16301,25.16,29.8,16.04,8.746047289
16302,25.16,29.8,16.04,22.36129432
16303,25.16,29.8,16.04,16.3557353
16304,25.16,29.8,16.04,21.82857376
16305,25.16,29.8,35.01,17.070851
16306,25.16,29.8,35.01,13.1862592
16307,25.16,29.8,35.01,19.47923063
16308,25.16,29.8,35.01,23.21052532
16309,25.16,29.8,35.01,15.33001503
16310,25.16,29.8,35.01,14.64383715
16311,25.16,29.8,35.01,21.92447449
16312,25.16,29.8,35.01,17.61390761
16313,25.16,29.8,35.01,18.82428971
16314,25.16,29.8,35.01,13.75003331
16315,25.16,29.8,35.01,26.40404129
16316,25.16,29.8,35.01,13.25402363
16317,25.16,29.8,35.01,4.747950851
16318,25.16,29.8,35.01,13.78297917
16319,25.16,29.8,35.01,18.30616973
16320,25.16,14.6,16.04,10.48261752
16321,25.16,14.6,16.04,9.385410543
16322,25.16,14.6,16.04,14.001248
16323,25.16,14.6,16.04,9.005709131
16324,25.16,14.6,16.04,19.70559419
16325,25.16,14.6,16.04,19.22115852
16326,25.16,14.6,16.04,18.63714453
16327,25.16,14.6,16.04,13.4194531
16328,25.16,14.6,16.04,9.389731787
16329,25.16,14.6,16.04,8.879758704
16330,25.16,14.6,16.04,16.31239787
16331,25.16,14.6,16.04,21.61360802
16332,25.16,14.6,16.04,22.58813889
16333,25.16,14.6,16.04,29.74847307
16334,25.16,29.8,35.01,28.5838817
16335,25.16,29.8,35.01,26.35040955
16336,25.16,29.8,35.01,22.00517019
16337,25.16,29.8,35.01,17.85389276
16338,25.16,29.8,35.01,29.08671377
16339,25.16,29.8,35.01,27.52623566
16340,25.16,29.8,35.01,22.42104495
16341,25.16,29.8,35.01,28.05877563
16342,25.16,29.8,35.01,16.67850284
16343,25.16,29.8,35.01,22.87617121
16344,25.16,29.8,35.01,21.15593566
16345,25.16,29.8,35.01,20.92248292
16346,25.16,29.8,35.01,20.9128198
16347,25.16,29.8,16.04,17.12138932
16348,25.16,29.8,16.04,10.74823442
16349,25.16,29.8,16.04,8.786766282
16350,25.16,29.8,16.04,22.46540185
16351,25.16,29.8,16.04,16.43188273
16352,25.16,29.8,16.04,21.9302011
16353,25.16,29.8,35.01,17.1503278
16354,25.16,29.8,35.01,13.2476505
16355,25.16,29.8,35.01,19.56992012
16356,25.16,29.8,35.01,23.31858662
16357,25.16,29.8,35.01,15.40138701
16358,25.16,29.8,35.01,14.71201449
16359,25.16,29.8,35.01,22.02654831
16360,25.16,29.8,35.01,17.69591272
16361,25.16,29.8,35.01,18.91193
16362,25.16,29.8,35.01,13.81404937
16363,25.16,29.8,35.01,26.52697065
16364,25.16,29.8,35.01,13.30401994
16365,25.16,29.8,35.01,4.765860884
16366,25.16,29.8,35.01,13.83497078
16367,25.16,29.8,35.01,18.37522354
16368,25.16,14.6,16.04,10.66322662
16369,25.16,14.6,16.04,9.547115431
16370,25.16,14.6,16.04,14.24248095
16371,25.16,14.6,16.04,9.160871996
16372,25.16,14.6,16.04,20.04510953
16373,25.16,14.6,16.04,19.55232733
16374,25.16,14.6,16.04,18.95825114
16375,25.16,14.6,16.04,13.65066208
16376,25.16,14.6,16.04,9.551511128
16377,25.16,14.6,16.04,9.03275152
16378,25.16,14.6,16.04,16.59345052
16379,25.16,14.6,16.04,21.98599728
16380,25.16,14.6,16.04,23.0680527
16381,25.16,14.6,16.04,30.38051732
16382,25.16,29.8,35.01,29.19118271
16383,25.16,29.8,35.01,26.9102576
16384,25.16,29.8,35.01,22.47269808
16385,25.16,29.8,35.01,18.23322148
16386,25.16,29.8,35.01,29.70469809
16387,25.16,29.8,35.01,28.11106564
16388,25.16,29.8,35.01,22.89740864
16389,25.16,29.8,35.01,28.65492009
16390,25.16,29.8,35.01,17.0328589
16391,25.16,29.8,35.01,23.36220464
16392,25.16,29.8,35.01,21.60542049
16393,25.16,29.8,35.01,21.36700775
16394,25.16,29.8,35.01,21.35713932
16395,25.16,29.8,16.04,17.48515507
16396,25.16,29.8,16.04,10.97659436
16397,25.16,29.8,16.04,8.973452335
16398,25.16,29.8,16.04,22.94270795
16399,25.16,29.8,16.04,16.78099903
16400,25.16,29.8,16.04,22.39613618
16401,25.16,29.8,35.01,17.51470838
16402,25.16,29.8,35.01,13.52911372
16403,25.16,29.8,35.01,19.98570803
16404,25.16,29.8,35.01,23.81401972
16405,25.16,29.8,35.01,15.72860912
16406,25.16,29.8,35.01,15.02459
16407,25.16,29.8,35.01,22.49453041
16408,25.16,29.8,35.01,18.07188494
16409,25.16,29.8,35.01,19.31373806
16410,25.16,29.8,35.01,14.10754646
16411,25.16,29.8,35.01,27.09056996
16412,25.16,29.8,35.01,13.53324007
16413,25.16,29.8,35.01,4.847973755
16414,25.16,29.8,35.01,14.07333887
16415,25.16,29.8,35.01,18.69181742
16416,25.16,14.6,16.04,9.989758235
16417,25.16,14.6,16.04,8.944138434
16418,25.16,14.6,16.04,13.34295392
16419,25.16,14.6,16.04,8.582289373
16420,25.16,14.6,16.04,18.77909992
16421,25.16,14.6,16.04,18.31744087
16422,25.16,14.6,16.04,17.76088535
16423,25.16,14.6,16.04,12.78851316
16424,25.16,14.6,16.04,8.948256507
16425,25.16,14.6,16.04,8.462260734
16426,25.16,14.6,16.04,15.54544089
16427,25.16,14.6,16.04,20.59740501
16428,25.16,14.6,16.04,21.27851503
16429,25.16,14.6,16.04,28.02370459
16430,25.16,29.8,35.01,26.92663435
16431,25.16,29.8,35.01,24.82265531
16432,25.16,29.8,35.01,20.72934591
16433,25.16,29.8,35.01,16.81875286
16434,25.16,29.8,35.01,27.40031302
16435,25.16,29.8,35.01,25.93030892
16436,25.16,29.8,35.01,21.12110893
16437,25.16,29.8,35.01,26.43197308
16438,25.16,29.8,35.01,15.71151015
16439,25.16,29.8,35.01,21.54984771
16440,25.16,29.8,35.01,19.92934864
16441,25.16,29.8,35.01,19.70943111
16442,25.16,29.8,35.01,19.70032824
16443,25.16,29.8,16.04,16.12871879
16444,25.16,29.8,16.04,10.12506913
16445,25.16,29.8,16.04,8.277323746
16446,25.16,29.8,16.04,21.16289409
16447,25.16,29.8,16.04,15.47918868
16448,25.16,29.8,16.04,20.65872341
16449,25.16,29.8,35.01,16.15597946
16450,25.16,29.8,35.01,12.47957309
16451,25.16,29.8,35.01,18.43528772
16452,25.16,29.8,35.01,21.96661258
16453,25.16,29.8,35.01,14.50843944
16454,25.16,29.8,35.01,13.85903563
16455,25.16,29.8,35.01,20.74948457
16456,25.16,29.8,35.01,16.66993224
16457,25.16,29.8,35.01,17.8154468
16458,25.16,29.8,35.01,13.01313307
16459,25.16,29.8,35.01,24.98897968
16460,25.16,29.8,35.01,12.6785073
16461,25.16,29.8,35.01,4.541785286
16462,25.16,29.8,35.01,13.18449452
16463,25.16,29.8,35.01,17.51127906
16464,25.16,14.6,16.04,10.65520076
16465,25.16,14.6,16.04,9.539929637
16466,25.16,14.6,16.04,14.23176111
16467,25.16,14.6,16.04,9.153976914
16468,25.16,14.6,16.04,20.03002225
16469,25.16,14.6,16.04,19.53761095
16470,25.16,14.6,16.04,18.9439819
16471,25.16,14.6,16.04,13.64038768
16472,25.16,14.6,16.04,9.544322026
16473,25.16,14.6,16.04,9.025952871
16474,25.16,14.6,16.04,16.58096119
16475,25.16,14.6,16.04,21.96944915
16476,25.16,14.6,16.04,23.04672643
16477,25.16,14.6,16.04,30.35243072
16478,25.16,29.8,35.01,29.16419565
16479,25.16,29.8,35.01,26.88537924
16480,25.16,29.8,35.01,22.45192222
16481,25.16,29.8,35.01,18.21636498
16482,25.16,29.8,35.01,29.67723628
16483,25.16,29.8,35.01,28.08507714
16484,25.16,29.8,35.01,22.87624013
16485,25.16,29.8,35.01,28.6284288
16486,25.16,29.8,35.01,17.01711213
16487,25.16,29.8,35.01,23.34060643
16488,25.16,29.8,35.01,21.58544641
16489,25.16,29.8,35.01,21.34725408
16490,25.16,29.8,35.01,21.33739478
16491,25.16,29.8,16.04,17.46899016
16492,25.16,29.8,16.04,10.96644657
16493,25.16,29.8,16.04,8.965156435
16494,25.16,29.8,16.04,22.92149756
16495,25.16,29.8,16.04,16.7654851
16496,25.16,29.8,16.04,22.3754311
16497,25.16,29.8,35.01,17.49851614
16498,25.16,29.8,35.01,13.51660614
16499,25.16,29.8,35.01,19.96723137
16500,25.16,29.8,35.01,23.79200381
16501,25.16,29.8,35.01,15.71406812
16502,25.16,29.8,35.01,15.01069986
16503,25.16,29.8,35.01,22.47373436
16504,25.16,29.8,35.01,18.0551776
16505,25.16,29.8,35.01,19.29588264
16506,25.16,29.8,35.01,14.09450412
16507,25.16,29.8,35.01,27.0655249
16508,25.16,29.8,35.01,13.52305406
16509,25.16,29.8,35.01,4.844324847
16510,25.16,29.8,35.01,14.06274634
16511,25.16,29.8,35.01,18.67774871
16512,25.16,14.6,16.04,10.74834775
16513,25.16,14.6,16.04,9.623327002
16514,25.16,14.6,16.04,14.35617412
16515,25.16,14.6,16.04,9.234000309
16516,25.16,14.6,16.04,20.20512324
16517,25.16,14.6,16.04,19.70840731
16518,25.16,14.6,16.04,19.1095888
16519,25.16,14.6,16.04,13.75963095
16520,25.16,14.6,16.04,9.627757789
16521,25.16,14.6,16.04,9.104857089
16522,25.16,14.6,16.04,16.72591073
16523,25.16,14.6,16.04,22.16150446
16524,25.16,14.6,16.04,23.29423625
16525,25.16,14.6,16.04,30.67839999
16526,25.16,29.8,35.01,29.4774039
16527,25.16,29.8,35.01,27.17411419
16528,25.16,29.8,35.01,22.69304415
16529,25.16,29.8,35.01,18.41199924
16530,25.16,29.8,35.01,29.99595432
16531,25.16,29.8,35.01,28.38669621
16532,25.16,29.8,35.01,23.12191901
16533,25.16,29.8,35.01,28.93588319
16534,25.16,29.8,35.01,17.19986704
16535,25.16,29.8,35.01,23.59127236
16536,25.16,29.8,35.01,21.81726285
16537,25.16,29.8,35.01,21.57651245
16538,25.16,29.8,35.01,21.56654727
16539,25.16,29.8,16.04,17.656598
16540,25.16,29.8,16.04,11.08422049
16541,25.16,29.8,16.04,9.061437537
16542,25.16,29.8,16.04,23.16766249
16543,25.16,29.8,16.04,16.94553767
16544,25.16,29.8,16.04,22.61573155
16545,25.16,29.8,35.01,17.68644108
16546,25.16,29.8,35.01,13.66176744
16547,25.16,29.8,35.01,20.18166901
16548,25.16,29.8,35.01,24.04751752
16549,25.16,29.8,35.01,15.88282901
16550,25.16,29.8,35.01,15.17190695
16551,25.16,29.8,35.01,22.71509054
16552,25.16,29.8,35.01,18.24908079
16553,25.16,29.8,35.01,19.50311035
16554,25.16,29.8,35.01,14.24587174
16555,25.16,29.8,35.01,27.35619452
16556,25.16,29.8,35.01,13.6412716
16557,25.16,29.8,35.01,4.88667358
16558,25.16,29.8,35.01,14.18568184
16559,25.16,29.8,35.01,18.84102822
16560,25.16,14.6,16.04,10.58725246
16561,25.16,14.6,16.04,9.479093431
16562,25.16,14.6,16.04,14.14100506
16563,25.16,14.6,16.04,9.095601932
16564,25.16,14.6,16.04,19.90229064
16565,25.16,14.6,16.04,19.41301945
16566,25.16,14.6,16.04,18.82317597
16567,25.16,14.6,16.04,13.55340282
16568,25.16,14.6,16.04,9.483457809
16569,25.16,14.6,16.04,8.968394298
16570,25.16,14.6,16.04,16.47522427
16571,25.16,14.6,16.04,21.8293498
16572,25.16,14.6,16.04,22.86617446
16573,25.16,14.6,16.04,30.11464463
16574,25.16,29.8,35.01,28.93571839
16575,25.16,29.8,35.01,26.67475462
16576,25.16,29.8,35.01,22.27603005
16577,25.16,29.8,35.01,18.07365489
16578,25.16,29.8,35.01,29.44473978
16579,25.16,29.8,35.01,27.86505387
16580,25.16,29.8,35.01,22.69702378
16581,25.16,29.8,35.01,28.40414883
16582,25.16,29.8,35.01,16.88379719
16583,25.16,29.8,35.01,23.15775216
16584,25.16,29.8,35.01,21.41634236
16585,25.16,29.8,35.01,21.18001607
16586,25.16,29.8,35.01,21.17023401
16587,25.16,29.8,16.04,17.33213512
16588,25.16,29.8,16.04,10.88053357
16589,25.16,29.8,16.04,8.894921878
16590,25.16,29.8,16.04,22.74192666
16591,25.16,29.8,16.04,16.63414145
16592,25.16,29.8,16.04,22.20013817
16593,25.16,29.8,35.01,17.3614298
16594,25.16,29.8,35.01,13.41071476
16595,25.16,29.8,35.01,19.81080469
16596,25.16,29.8,35.01,23.60561322
16597,25.16,29.8,35.01,15.59096144
16598,25.16,29.8,35.01,14.89310349
16599,25.16,29.8,35.01,22.29767131
16600,25.16,29.8,35.01,17.91373028
16601,25.16,29.8,35.01,19.14471542
16602,25.16,29.8,35.01,13.98408538
16603,25.16,29.8,35.01,26.85348899
16604,25.16,29.8,35.01,13.43681743
16605,25.16,29.8,35.01,4.81343255
16606,25.16,29.8,35.01,13.97306809
16607,25.16,29.8,35.01,18.55864056
16608,25.16,14.6,16.04,10.39781737
16609,25.16,14.6,16.04,9.30948635
16610,25.16,14.6,16.04,13.88798354
16611,25.16,14.6,16.04,8.93285657
16612,25.16,14.6,16.04,19.54618387
16613,25.16,14.6,16.04,19.06566708
16614,25.16,14.6,16.04,18.48637753
16615,25.16,14.6,16.04,13.31089513
16616,25.16,14.6,16.04,9.313772638
16617,25.16,14.6,16.04,8.807925031
16618,25.16,14.6,16.04,16.18043714
16619,25.16,14.6,16.04,21.43876263
16620,25.16,14.6,16.04,22.36280823
16621,25.16,14.6,16.04,29.45171366
16622,25.16,29.8,35.01,28.2987398
16623,25.16,29.8,35.01,26.08754792
16624,25.16,29.8,35.01,21.785655
16625,25.16,29.8,35.01,17.67578914
16626,25.16,29.8,35.01,28.79655581
16627,25.16,29.8,35.01,27.25164444
16628,25.16,29.8,35.01,22.19738116
16629,25.16,29.8,35.01,27.77887198
16630,25.16,29.8,35.01,16.51212446
16631,25.16,29.8,35.01,22.64796726
16632,25.16,29.8,35.01,20.94489212
16633,25.16,29.8,35.01,20.71376821
16634,25.16,29.8,35.01,20.70420149
16635,25.16,29.8,16.04,16.95059288
16636,25.16,29.8,16.04,10.64101413
16637,25.16,29.8,16.04,8.699112853
16638,25.16,29.8,16.04,22.24129557
16639,25.16,29.8,16.04,16.26796454
16640,25.16,29.8,16.04,21.71143378
16641,25.16,29.8,35.01,16.97924267
16642,25.16,29.8,35.01,13.11549699
16643,25.16,29.8,35.01,19.37469807
16644,25.16,29.8,35.01,23.08596929
16645,25.16,29.8,35.01,15.24774865
16646,25.16,29.8,35.01,14.56525305
16647,25.16,29.8,35.01,21.80681987
16648,25.16,29.8,35.01,17.51938504
16649,25.16,29.8,35.01,18.7232718
16650,25.16,29.8,35.01,13.67624568
16651,25.16,29.8,35.01,26.26234771
16652,25.16,29.8,35.01,13.19639577
16653,25.16,29.8,35.01,4.727306988
16654,25.16,29.8,35.01,13.72305143
16655,25.16,29.8,35.01,18.22657538
16656,25.16,14.6,16.04,10.5795802
16657,25.16,14.6,16.04,9.472224219
16658,25.16,14.6,16.04,14.1307575
16659,25.16,14.6,16.04,9.089010625
16660,25.16,14.6,16.04,19.88786806
16661,25.16,14.6,16.04,19.39895142
16662,25.16,14.6,16.04,18.80953539
16663,25.16,14.6,16.04,13.54358108
16664,25.16,14.6,16.04,9.476585435
16665,25.16,14.6,16.04,8.961895175
16666,25.16,14.6,16.04,16.46328517
16667,25.16,14.6,16.04,21.81353073
16668,25.16,14.6,16.04,22.84578776
16669,25.16,14.6,16.04,30.08779543
16670,25.16,29.8,35.01,28.90992029
16671,25.16,29.8,35.01,26.65097231
16672,25.16,29.8,35.01,22.2561695
16673,25.16,29.8,35.01,18.05754103
16674,25.16,29.8,35.01,29.41848785
16675,25.16,29.8,35.01,27.84021034
16676,25.16,29.8,35.01,22.67678789
16677,25.16,29.8,35.01,28.37882465
16678,25.16,29.8,35.01,16.86874417
16679,25.16,29.8,35.01,23.13710549
16680,25.16,29.8,35.01,21.39724828
16681,25.16,29.8,35.01,21.16113269
16682,25.16,29.8,35.01,21.15135935
16683,25.16,29.8,16.04,17.31668238
16684,25.16,29.8,16.04,10.87083286
16685,25.16,29.8,16.04,8.886991468
16686,25.16,29.8,16.04,22.72165073
16687,25.16,29.8,16.04,16.61931101
16688,25.16,29.8,16.04,22.18034528
16689,25.16,29.8,35.01,17.34595094
16690,25.16,29.8,35.01,13.39875822
16691,25.16,29.8,35.01,19.79314205
16692,25.16,29.8,35.01,23.58456725
16693,25.16,29.8,35.01,15.57706107
16694,25.16,29.8,35.01,14.87982531
16695,25.16,29.8,35.01,22.27779147
16696,25.16,29.8,35.01,17.897759
16697,25.16,29.8,35.01,19.12764664
16698,25.16,29.8,35.01,13.97161765
16699,25.16,29.8,35.01,26.82954733
16700,25.16,29.8,35.01,13.42708018
16701,25.16,29.8,35.01,4.809944401
16702,25.16,29.8,35.01,13.96294224
16703,25.16,29.8,35.01,18.54519168
16704,25.16,14.6,16.04,10.5396218
16705,25.16,14.6,16.04,9.436448227
16706,25.16,14.6,16.04,14.07738652
16707,25.16,14.6,16.04,9.054682006
16708,25.16,14.6,16.04,19.81275283
16709,25.16,14.6,16.04,19.32568281
16710,25.16,14.6,16.04,18.73849296
16711,25.16,14.6,16.04,13.49242783
16712,25.16,14.6,16.04,9.44079297
16713,25.16,14.6,16.04,8.928046663
16714,25.16,14.6,16.04,16.40110438
16715,25.16,14.6,16.04,21.73114241
16716,25.16,14.6,16.04,22.73961043
16717,25.16,14.6,16.04,29.94796039
16718,25.16,29.8,35.01,28.7755595
16719,25.16,29.8,35.01,26.52711014
16720,25.16,29.8,35.01,22.15273246
16721,25.16,29.8,35.01,17.9736174
16722,25.16,29.8,35.01,29.28176346
16723,25.16,29.8,35.01,27.7108211
16724,25.16,29.8,35.01,22.571396
16725,25.16,29.8,35.01,28.24693217
16726,25.16,29.8,35.01,16.79034555
16727,25.16,29.8,35.01,23.02957425
16728,25.16,29.8,35.01,21.29780314
16729,25.16,29.8,35.01,21.06278491
16730,25.16,29.8,35.01,21.05305699
16731,25.16,29.8,16.04,17.23620194
16732,25.16,29.8,16.04,10.82030993
16733,25.16,29.8,16.04,8.845688581
16734,25.16,29.8,16.04,22.61605034
16735,25.16,29.8,16.04,16.54207165
16736,25.16,29.8,16.04,22.07726065
16737,25.16,29.8,35.01,17.26533447
16738,25.16,29.8,35.01,13.3364866
16739,25.16,29.8,35.01,19.7011521
16740,25.16,29.8,35.01,23.4749564
16741,25.16,29.8,35.01,15.50466564
16742,25.16,29.8,35.01,14.81067032
16743,25.16,29.8,35.01,22.17425394
16744,25.16,29.8,35.01,17.81457797
16745,25.16,29.8,35.01,19.03874962
16746,25.16,29.8,35.01,13.90668362
16747,25.16,29.8,35.01,26.70485521
16748,25.16,29.8,35.01,13.37636695
16749,25.16,29.8,35.01,4.791777545
16750,25.16,29.8,35.01,13.91020508
16751,25.16,29.8,35.01,18.47514766
16752,25.16,14.6,16.04,10.44520608
16753,25.16,14.6,16.04,9.351914924
16754,25.16,14.6,16.04,13.95127891
16755,25.16,14.6,16.04,8.973568629
16756,25.16,14.6,16.04,19.63526684
16757,25.16,14.6,16.04,19.15256007
16758,25.16,14.6,16.04,18.57063037
16759,25.16,14.6,16.04,13.37156038
16760,25.16,14.6,16.04,9.356220746
16761,25.16,14.6,16.04,8.848067707
16762,25.16,14.6,16.04,16.25418051
16763,25.16,14.6,16.04,21.53647115
16764,25.16,14.6,16.04,22.48872934
16765,25.16,14.6,16.04,29.61755116
16766,25.16,29.8,35.01,28.45808511
16767,25.16,29.8,35.01,26.23444239
16768,25.16,29.8,35.01,21.90832626
16769,25.16,29.8,35.01,17.77531845
16770,25.16,29.8,35.01,28.95870423
16771,25.16,29.8,35.01,27.40509374
16772,25.16,29.8,35.01,22.32237077
16773,25.16,29.8,35.01,27.93529001
16774,25.16,29.8,35.01,16.60510138
16775,25.16,29.8,35.01,22.77549405
16776,25.16,29.8,35.01,21.06282918
16777,25.16,29.8,35.01,20.83040386
16778,25.16,29.8,35.01,20.82078327
16779,25.16,29.8,16.04,17.04603873
16780,25.16,29.8,16.04,10.70093184
16781,25.16,29.8,16.04,8.748096054
16782,25.16,29.8,16.04,22.36653246
16783,25.16,29.8,16.04,16.35956663
16784,25.16,29.8,16.04,21.83368711
16785,25.16,29.8,35.01,17.07484985
16786,25.16,29.8,35.01,13.18934809
16787,25.16,29.8,35.01,19.48379364
16788,25.16,29.8,35.01,23.2159624
16789,25.16,29.8,35.01,15.33360609
16790,25.16,29.8,35.01,14.64726747
16791,25.16,29.8,35.01,21.9296103
16792,25.16,29.8,35.01,17.61803367
16793,25.16,29.8,35.01,18.8286993
16794,25.16,29.8,35.01,13.75325426
16795,25.16,29.8,35.01,26.41022645
16796,25.16,29.8,35.01,13.25653918
16797,25.16,29.8,35.01,4.748851989
16798,25.16,29.8,35.01,13.78559511
16799,25.16,29.8,35.01,18.30964415
16800,25.16,14.6,16.04,10.6759457
16801,25.16,14.6,16.04,9.558503215
16802,25.16,14.6,16.04,14.25946936
16803,25.16,14.6,16.04,9.17179907
16804,25.16,14.6,16.04,20.06901931
16805,25.16,14.6,16.04,19.57564932
16806,25.16,14.6,16.04,18.98086451
16807,25.16,14.6,16.04,13.66694457
16808,25.16,14.6,16.04,9.562904156
16809,25.16,14.6,16.04,9.043525772
16810,25.16,14.6,16.04,16.61324316
16811,25.16,14.6,16.04,22.01222214
16812,25.16,14.6,16.04,23.10184979
16813,25.16,14.6,16.04,30.42502793
16814,25.16,29.8,35.01,29.23395083
16815,25.16,29.8,35.01,26.94968392
16816,25.16,29.8,35.01,22.50562292
16817,25.16,29.8,35.01,18.25993504
16818,25.16,29.8,35.01,29.74821855
16819,25.16,29.8,35.01,28.15225127
16820,25.16,29.8,35.01,22.93095572
16821,25.16,29.8,35.01,28.69690252
16822,25.16,29.8,35.01,17.05781381
16823,25.16,29.8,35.01,23.39643269
16824,25.16,29.8,35.01,21.63707467
16825,25.16,29.8,35.01,21.39831263
16826,25.16,29.8,35.01,21.38842975
16827,25.16,29.8,16.04,17.51077264
16828,25.16,29.8,16.04,10.99267621
16829,25.16,29.8,16.04,8.986599373
16830,25.16,29.8,16.04,22.9763214
16831,25.16,29.8,16.04,16.80558494
16832,25.16,29.8,16.04,22.42894885
16833,25.16,29.8,35.01,17.54036925
16834,25.16,29.8,35.01,13.54893528
16835,25.16,29.8,35.01,20.01498916
16836,25.16,29.8,35.01,23.84890973
16837,25.16,29.8,35.01,15.75165316
16838,25.16,29.8,35.01,15.04660258
16839,25.16,29.8,35.01,22.52748724
16840,25.16,29.8,35.01,18.09836213
16841,25.16,29.8,35.01,19.34203469
16842,25.16,29.8,35.01,14.12821548
16843,25.16,29.8,35.01,27.13026046
16844,25.16,29.8,35.01,13.5493825
16845,25.16,29.8,35.01,4.85375641
16846,25.16,29.8,35.01,14.09012553
16847,25.16,29.8,35.01,18.71411299
16848,25.16,14.6,16.04,10.53510879
16849,25.16,14.6,16.04,9.432407591
16850,25.16,14.6,16.04,14.07135866
16851,25.16,14.6,16.04,9.05080484
16852,25.16,14.6,16.04,19.80426912
16853,25.16,14.6,16.04,19.31740766
16854,25.16,14.6,16.04,18.73046924
16855,25.16,14.6,16.04,13.48665045
16856,25.16,14.6,16.04,9.436750474
16857,25.16,14.6,16.04,8.924223722
