timestep,Standard Tariff,7-Hour Off Peak Tariff,10-Hour Off Peak Tariff,Variable Time of Day Tariff,Export Tariff
14355,25.16,14.6,16.04,8.560698955,10.00
14356,25.16,14.6,16.04,18.73185744,10.00
14357,25.16,14.6,16.04,18.27135978,10.00
14358,25.16,14.6,16.04,17.71620439,10.00
14359,25.16,14.6,16.04,12.75634117,10.00
14360,25.16,14.6,16.04,8.925745427,10.00
14361,25.16,14.6,16.04,8.440972271,10.00
14362,25.16,14.6,16.04,15.50633331,10.00
14363,25.16,14.6,16.04,20.54558823,10.00
14364,25.16,14.6,16.04,21.21173655,10.00
14365,25.16,14.6,16.04,27.93575765,10.00
14366,25.16,29.8,35.01,26.84213035,10.00
14367,25.16,29.8,35.01,24.74475424,10.00
14368,25.16,29.8,35.01,20.6642909,10.00
14369,25.16,29.8,35.01,16.76597048,10.00
14370,25.16,29.8,35.01,27.31432247,10.00
14371,25.16,29.8,35.01,25.8489317,10.00
14372,25.16,29.8,35.01,21.05482444,10.00
14373,25.16,29.8,35.01,26.34902147,10.00
14374,25.16,29.8,35.01,15.66220264,10.00
14375,25.16,29.8,35.01,21.48221771,10.00
14376,25.16,29.8,35.01,19.86680426,10.00
14377,25.16,29.8,35.01,19.6475769,10.00
14378,25.16,29.8,35.01,19.6385026,10.00
14379,25.16,29.8,16.04,16.07810195,10.00
14380,25.16,29.8,16.04,10.09329357,10.00
14381,25.16,29.8,16.04,8.251346977,10.00
14382,25.16,29.8,16.04,21.09647846,10.00
14383,25.16,29.8,16.04,15.43061026,10.00
14384,25.16,29.8,16.04,20.59389003,10.00
14385,25.16,29.8,35.01,16.10527706,10.00
14386,25.16,29.8,35.01,12.44040838,10.00
14387,25.16,29.8,35.01,18.37743216,10.00
14388,25.16,29.8,35.01,21.89767464,10.00
14389,25.16,29.8,35.01,14.46290753,10.00
14390,25.16,29.8,35.01,13.81554174,10.00
14391,25.16,29.8,35.01,20.68436635,10.00
14392,25.16,29.8,35.01,16.6176169,10.00
14393,25.16,29.8,35.01,17.75953649,10.00
14394,25.16,29.8,35.01,12.97229388,10.00
14395,25.16,29.8,35.01,24.91055663,10.00
14396,25.16,29.8,35.01,12.64661205,10.00
14397,25.16,29.8,35.01,4.530359541,10.00
14398,25.16,29.8,35.01,13.15132636,10.00
14399,25.16,29.8,35.01,17.46722603,10.00
14400,25.16,14.6,16.04,9.632320858,10.00
14401,25.16,14.6,16.04,8.624113733,10.00
14402,25.16,14.6,16.04,12.86553791,10.00
14403,25.16,14.6,16.04,8.275211771,10.00
14404,25.16,14.6,16.04,18.10717653,10.00
14405,25.16,14.6,16.04,17.66203581,10.00
14406,25.16,14.6,16.04,17.12539407,10.00
14407,25.16,14.6,16.04,12.33093526,10.00
14408,25.16,14.6,16.04,8.628084461,10.00
14409,25.16,14.6,16.04,8.159477802,10.00
14410,25.16,14.6,16.04,14.98921905,10.00
14411,25.16,14.6,16.04,19.86042197,10.00
14412,25.16,14.6,16.04,20.32873377,10.00
14413,25.16,14.6,16.04,26.77284712,10.00
14414,25.16,29.8,35.01,25.72474536,10.00
14415,25.16,29.8,35.01,23.71467889,10.00
14416,25.16,29.8,35.01,19.80407719,10.00
14417,25.16,29.8,35.01,16.06803617,10.00
14418,25.16,29.8,35.01,26.17728106,10.00
14419,25.16,29.8,35.01,24.77289161,10.00
14420,25.16,29.8,35.01,20.1783536,10.00
14421,25.16,29.8,35.01,25.25216364,10.00
14422,25.16,29.8,35.01,15.01021601,10.00
14423,25.16,29.8,35.01,20.58795532,10.00
14424,25.16,29.8,35.01,19.03978835,10.00
14425,25.16,29.8,35.01,18.82968699,10.00
14426,25.16,29.8,35.01,18.82099044,10.00
14427,25.16,29.8,16.04,15.40880225,10.00
14428,25.16,29.8,16.04,9.673129649,10.00
14429,25.16,29.8,16.04,7.907859664,10.00
14430,25.16,29.8,16.04,20.21827364,10.00
14431,25.16,29.8,16.04,14.78826436,10.00
14432,25.16,29.8,16.04,19.73660698,10.00
14433,25.16,29.8,35.01,15.43484612,10.00
14434,25.16,29.8,35.01,11.9225387,10.00
14435,25.16,29.8,35.01,17.61241588,10.00
14436,25.16,29.8,35.01,20.9861176,10.00
14437,25.16,29.8,35.01,13.86084519,10.00
14438,25.16,29.8,35.01,13.24042797,10.00
14439,25.16,29.8,35.01,19.82331695,10.00
14440,25.16,29.8,35.01,15.92585826,10.00
14441,25.16,29.8,35.01,17.02024199,10.00
14442,25.16,29.8,35.01,12.43228285,10.00
14443,25.16,29.8,35.01,23.87357925,10.00
14444,25.16,29.8,35.01,12.22486545,10.00
14445,25.16,29.8,35.01,4.379278468,10.00
14446,25.16,29.8,35.01,12.71274825,10.00
14447,25.16,29.8,35.01,16.88471879,10.00
14448,25.16,14.6,16.04,9.923032403,10.00
14449,25.16,14.6,16.04,8.88439674,10.00
14450,25.16,14.6,16.04,13.25383067,10.00
14451,25.16,14.6,16.04,8.524964622,10.00
14452,25.16,14.6,16.04,18.65366634,10.00
14453,25.16,14.6,16.04,18.19509091,10.00
14454,25.16,14.6,16.04,17.64225287,10.00
14455,25.16,14.6,16.04,12.70309326,10.00
14456,25.16,14.6,16.04,8.888487307,10.00
14457,25.16,14.6,16.04,8.405737705,10.00
14458,25.16,14.6,16.04,15.44160629,10.00
14459,25.16,14.6,16.04,20.45982621,10.00
14460,25.16,14.6,16.04,21.1012114,10.00
14461,25.16,14.6,16.04,27.79019654,10.00
14462,25.16,29.8,35.01,26.70226766,10.00
14463,25.16,29.8,35.01,24.61582007,10.00
14464,25.16,29.8,35.01,20.55661824,10.00
14465,25.16,29.8,35.01,16.67861028,10.00
14466,25.16,29.8,35.01,27.17199939,10.00
14467,25.16,29.8,35.01,25.71424413,10.00
14468,25.16,29.8,35.01,20.94511689,10.00
14469,25.16,29.8,35.01,26.21172816,10.00
14470,25.16,29.8,35.01,15.5805937,10.00
14471,25.16,29.8,35.01,21.37028319,10.00
14472,25.16,29.8,35.01,19.76328696,10.00
14473,25.16,29.8,35.01,19.5452019,10.00
14474,25.16,29.8,35.01,19.53617488,10.00
14475,25.16,29.8,16.04,15.99432593,10.00
14476,25.16,29.8,16.04,10.0407018,10.00
14477,25.16,29.8,16.04,8.208352789,10.00
14478,25.16,29.8,16.04,20.98655387,10.00
14479,25.16,29.8,16.04,15.35020804,10.00
14480,25.16,29.8,16.04,20.48658421,10.00
14481,25.16,29.8,35.01,16.02135945,10.00
14482,25.16,29.8,35.01,12.37558681,10.00
14483,25.16,29.8,35.01,18.28167534,10.00
14484,25.16,29.8,35.01,21.78357536,10.00
14485,25.16,29.8,35.01,14.38754759,10.00
14486,25.16,29.8,35.01,13.74355495,10.00
14487,25.16,29.8,35.01,20.57658909,10.00
14488,25.16,29.8,35.01,16.53102971,10.00
14489,25.16,29.8,35.01,17.66699925,10.00
14490,25.16,29.8,35.01,12.90470089,10.00
14491,25.16,29.8,35.01,24.78075853,10.00
14492,25.16,29.8,35.01,12.59382217,10.00
14493,25.16,29.8,35.01,4.511448776,10.00
14494,25.16,29.8,35.01,13.09642969,10.00
14495,25.16,29.8,35.01,17.3943138,10.00
14496,25.16,14.6,16.04,9.902211974,10.00
14497,25.16,14.6,16.04,8.865755568,10.00
14498,25.16,14.6,16.04,13.22602158,10.00
14499,25.16,14.6,16.04,8.507077608,10.00
14500,25.16,14.6,16.04,18.61452737,10.00
14501,25.16,14.6,16.04,18.15691411,10.00
14502,25.16,14.6,16.04,17.60523603,10.00
14503,25.16,14.6,16.04,12.67643973,10.00
14504,25.16,14.6,16.04,8.869837552,10.00
14505,25.16,14.6,16.04,8.388100852,10.00
14506,25.16,14.6,16.04,15.40920683,10.00
14507,25.16,14.6,16.04,20.41689756,10.00
14508,25.16,14.6,16.04,21.04588743,10.00
14509,25.16,14.6,16.04,27.71733513,10.00
14510,25.16,29.8,35.01,26.63225862,10.00
14511,25.16,29.8,35.01,24.55128136,10.00
14512,25.16,29.8,35.01,20.50272211,10.00
14513,25.16,29.8,35.01,16.63488166,10.00
14514,25.16,29.8,35.01,27.1007588,10.00
14515,25.16,29.8,35.01,25.64682554,10.00
14516,25.16,29.8,35.01,20.89020218,10.00
14517,25.16,29.8,35.01,26.14300524,10.00
14518,25.16,29.8,35.01,15.5397439,10.00
14519,25.16,29.8,35.01,21.31425376,10.00
14520,25.16,29.8,35.01,19.71147081,10.00
14521,25.16,29.8,35.01,19.49395754,10.00
14522,25.16,29.8,35.01,19.48495419,10.00
14523,25.16,29.8,16.04,15.95239139,10.00
14524,25.16,29.8,16.04,10.0143767,10.00
14525,25.16,29.8,16.04,8.186831814,10.00
14526,25.16,29.8,16.04,20.93153051,10.00
14527,25.16,29.8,16.04,15.30996228,10.00
14528,25.16,29.8,16.04,20.43287169,10.00
14529,25.16,29.8,35.01,15.97935404,10.00
14530,25.16,29.8,35.01,12.34314002,10.00
14531,25.16,29.8,35.01,18.23374374,10.00
14532,25.16,29.8,35.01,21.72646235,10.00
14533,25.16,29.8,35.01,14.34982577,10.00
14534,25.16,29.8,35.01,13.70752157,10.00
14535,25.16,29.8,35.01,20.5226406,10.00
14536,25.16,29.8,35.01,16.48768802,10.00
14537,25.16,29.8,35.01,17.62067924,10.00
14538,25.16,29.8,35.01,12.87086685,10.00
14539,25.16,29.8,35.01,24.71578739,10.00
14540,25.16,29.8,35.01,12.56739791,10.00
14541,25.16,29.8,35.01,4.501982889,10.00
14542,25.16,29.8,35.01,13.06895086,10.00
14543,25.16,29.8,35.01,17.35781719,10.00
14544,25.16,14.6,16.04,10.54209194,10.00
14545,25.16,14.6,16.04,9.438659821,10.00
14546,25.16,14.6,16.04,14.0806858,10.00
14547,25.16,14.6,16.04,9.056804126,10.00
14548,25.16,14.6,16.04,19.81739629,10.00
14549,25.16,14.6,16.04,19.33021212,10.00
14550,25.16,14.6,16.04,18.74288465,10.00
14551,25.16,14.6,16.04,13.49559002,10.00
14552,25.16,14.6,16.04,9.443005583,10.00
14553,25.16,14.6,16.04,8.930139104,10.00
14554,25.16,14.6,16.04,16.40494827,10.00
14555,25.16,14.6,16.04,21.73623547,10.00
14556,25.16,14.6,16.04,22.74617408,10.00
14557,25.16,14.6,16.04,29.95660469,10.00
14558,25.16,29.8,35.01,28.78386539,10.00
14559,25.16,29.8,35.01,26.53476703,10.00
14560,25.16,29.8,35.01,22.15912671,10.00
14561,25.16,29.8,35.01,17.97880538,10.00
14562,25.16,29.8,35.01,29.29021546,10.00
14563,25.16,29.8,35.01,27.71881966,10.00
14564,25.16,29.8,35.01,22.57791109,10.00
14565,25.16,29.8,35.01,28.25508547,10.00
14566,25.16,29.8,35.01,16.79519198,10.00
14567,25.16,29.8,35.01,23.0362216,10.00
14568,25.16,29.8,35.01,21.30395062,10.00
14569,25.16,29.8,35.01,21.06886455,10.00
14570,25.16,29.8,35.01,21.05913383,10.00
14571,25.16,29.8,16.04,17.24117707,10.00
14572,25.16,29.8,16.04,10.82343315,10.00
14573,25.16,29.8,16.04,8.848241835,10.00
14574,25.16,29.8,16.04,22.62257833,10.00
14575,25.16,29.8,16.04,16.54684642,10.00
14576,25.16,29.8,16.04,22.08363311,10.00
14577,25.16,29.8,35.01,17.27031801,10.00
14578,25.16,29.8,35.01,13.34033609,10.00
14579,25.16,29.8,35.01,19.70683872,10.00
14580,25.16,29.8,35.01,23.4817323,10.00
14581,25.16,29.8,35.01,15.50914097,10.00
14582,25.16,29.8,35.01,14.81494534,10.00
14583,25.16,29.8,35.01,22.18065441,10.00
14584,25.16,29.8,35.01,17.81972004,10.00
14585,25.16,29.8,35.01,19.04424504,10.00
14586,25.16,29.8,35.01,13.9106977,10.00
14587,25.16,29.8,35.01,26.71256341,10.00
14588,25.16,29.8,35.01,13.37950193,10.00
14589,25.16,29.8,35.01,4.792900581,10.00
14590,25.16,29.8,35.01,13.91346518,10.00
14591,25.16,29.8,35.01,18.47947763,10.00
14592,25.16,14.6,16.04,9.85557326,10.00
14593,25.16,14.6,16.04,8.823998489,10.00
14594,25.16,14.6,16.04,13.16372796,10.00
14595,25.16,14.6,16.04,8.467009877,10.00
14596,25.16,14.6,16.04,18.52685427,10.00
14597,25.16,14.6,16.04,18.07139634,10.00
14598,25.16,14.6,16.04,17.52231662,10.00
14599,25.16,14.6,16.04,12.6167346,10.00
14600,25.16,14.6,16.04,8.828061248,10.00
14601,25.16,14.6,16.04,8.348593493,10.00
14602,25.16,14.6,16.04,15.33663057,10.00
14603,25.16,14.6,16.04,20.32073542,10.00
14604,25.16,14.6,16.04,20.92195921,10.00
14605,25.16,14.6,16.04,27.55412225,10.00
14606,25.16,29.8,35.01,26.47543519,10.00
14607,25.16,29.8,35.01,24.40671171,10.00
14608,25.16,29.8,35.01,20.38199231,10.00
14609,25.16,29.8,35.01,16.53692755,10.00
14610,25.16,29.8,35.01,26.94117661,10.00
14611,25.16,29.8,35.01,25.4958048,10.00
14612,25.16,29.8,35.01,20.76719071,10.00
14613,25.16,29.8,35.01,25.98906276,10.00
14614,25.16,29.8,35.01,15.44823848,10.00
14615,25.16,29.8,35.01,21.18874528,10.00
14616,25.16,29.8,35.01,19.59540028,10.00
14617,25.16,29.8,35.01,19.37916782,10.00
14618,25.16,29.8,35.01,19.37021749,10.00
14619,25.16,29.8,16.04,15.85845611,10.00
14620,25.16,29.8,16.04,9.955407273,10.00
14621,25.16,29.8,16.04,8.138623845,10.00
14622,25.16,29.8,16.04,20.80827568,10.00
14623,25.16,29.8,16.04,15.21980992,10.00
14624,25.16,29.8,16.04,20.31255321,10.00
14625,25.16,29.8,35.01,15.88525998,10.00
14626,25.16,29.8,35.01,12.27045773,10.00
14627,25.16,29.8,35.01,18.12637476,10.00
14628,25.16,29.8,35.01,21.59852658,10.00
14629,25.16,29.8,35.01,14.26532715,10.00
14630,25.16,29.8,35.01,13.62680515,10.00
14631,25.16,29.8,35.01,20.40179351,10.00
14632,25.16,29.8,35.01,16.39060066,10.00
14633,25.16,29.8,35.01,17.51692028,10.00
14634,25.16,29.8,35.01,12.79507705,10.00
14635,25.16,29.8,35.01,24.57024905,10.00
14636,25.16,29.8,35.01,12.50820636,10.00
14637,25.16,29.8,35.01,4.48077887,10.00
14638,25.16,29.8,35.01,13.00739703,10.00
14639,25.16,29.8,35.01,17.2760631,10.00
14640,25.16,14.6,16.04,10.33601308,10.00
14641,25.16,14.6,16.04,9.254151071,10.00
14642,25.16,14.6,16.04,13.80543383,10.00
14643,25.16,14.6,16.04,8.879759966,10.00
14644,25.16,14.6,16.04,19.43000199,10.00
14645,25.16,14.6,16.04,18.95234139,10.00
14646,25.16,14.6,16.04,18.37649511,10.00
14647,25.16,14.6,16.04,13.23177561,10.00
14648,25.16,14.6,16.04,9.258411881,10.00
14649,25.16,14.6,16.04,8.755571016,10.00
14650,25.16,14.6,16.04,16.08426116,10.00
14651,25.16,14.6,16.04,21.31133133,10.00
14652,25.16,14.6,16.04,22.19858212,10.00
14653,25.16,14.6,16.04,29.23542864,10.00
14654,25.16,29.8,35.01,28.0909219,10.00
14655,25.16,29.8,35.01,25.89596838,10.00
14656,25.16,29.8,35.01,21.62566734,10.00
14657,25.16,29.8,35.01,17.54598317,10.00
14658,25.16,29.8,35.01,28.58508208,10.00
14659,25.16,29.8,35.01,27.05151611,10.00
14660,25.16,29.8,35.01,22.0343699,10.00
14661,25.16,29.8,35.01,27.57487184,10.00
14662,25.16,29.8,35.01,16.39086411,10.00
14663,25.16,29.8,35.01,22.48164702,10.00
14664,25.16,29.8,35.01,20.79107878,10.00
14665,25.16,29.8,35.01,20.56165218,10.00
14666,25.16,29.8,35.01,20.55215572,10.00
14667,25.16,29.8,16.04,16.82611254,10.00
14668,25.16,29.8,16.04,10.56286955,10.00
14669,25.16,29.8,16.04,8.635229041,10.00
14670,25.16,29.8,16.04,22.07796181,10.00
14671,25.16,29.8,16.04,16.14849723,10.00
14672,25.16,29.8,16.04,21.55199118,10.00
14673,25.16,29.8,35.01,16.85455194,10.00
14674,25.16,29.8,35.01,13.01918051,10.00
14675,25.16,29.8,35.01,19.23241579,10.00
14676,25.16,29.8,35.01,22.9164325,10.00
14677,25.16,29.8,35.01,15.13577352,10.00
14678,25.16,29.8,35.01,14.45828997,10.00
14679,25.16,29.8,35.01,21.64667678,10.00
14680,25.16,29.8,35.01,17.39072766,10.00
14681,25.16,29.8,35.01,18.58577341,10.00
14682,25.16,29.8,35.01,13.57581122,10.00
14683,25.16,29.8,35.01,26.06948449,10.00
14684,25.16,29.8,35.01,13.11795683,10.00
14685,25.16,29.8,35.01,4.699208032,10.00
14686,25.16,29.8,35.01,13.64148207,10.00
14687,25.16,29.8,35.01,18.11823722,10.00
14688,25.16,14.6,16.04,9.792414254,10.00
14689,25.16,14.6,16.04,8.767450285,10.00
14690,25.16,14.6,16.04,13.07936879,10.00
14691,25.16,14.6,16.04,8.412749419,10.00
14692,25.16,14.6,16.04,18.40812574,10.00
14693,25.16,14.6,16.04,17.95558659,10.00
14694,25.16,14.6,16.04,17.41002563,10.00
14695,25.16,14.6,16.04,12.53588081,10.00
14696,25.16,14.6,16.04,8.771487008,10.00
14697,25.16,14.6,16.04,8.295091901,10.00
14698,25.16,14.6,16.04,15.23834645,10.00
14699,25.16,14.6,16.04,20.19051089,10.00
14700,25.16,14.6,16.04,20.75413334,10.00
14701,25.16,14.6,16.04,27.33309636,10.00
14702,25.16,29.8,35.01,26.26306201,10.00
14703,25.16,29.8,35.01,24.21093284,10.00
14704,25.16,29.8,35.01,20.21849779,10.00
14705,25.16,29.8,35.01,16.40427629,10.00
14706,25.16,29.8,35.01,26.72506748,10.00
14707,25.16,29.8,35.01,25.29128974,10.00
14708,25.16,29.8,35.01,20.60060631,10.00
14709,25.16,29.8,35.01,25.78059103,10.00
14710,25.16,29.8,35.01,15.32432015,10.00
14711,25.16,29.8,35.01,21.01877937,10.00
14712,25.16,29.8,35.01,19.43821542,10.00
14713,25.16,29.8,35.01,19.22371748,10.00
14714,25.16,29.8,35.01,19.21483894,10.00
14715,25.16,29.8,16.04,15.73124722,10.00
14716,25.16,29.8,16.04,9.875549794,10.00
14717,25.16,29.8,16.04,8.073339727,10.00
14718,25.16,29.8,16.04,20.64136173,10.00
14719,25.16,29.8,16.04,15.09772394,10.00
14720,25.16,29.8,16.04,20.14961569,10.00
14721,25.16,29.8,35.01,15.75783608,10.00
14722,25.16,29.8,35.01,12.17203003,10.00
14723,25.16,29.8,35.01,17.98097372,10.00
14724,25.16,29.8,35.01,21.42527361,10.00
14725,25.16,29.8,35.01,14.15089757,10.00
14726,25.16,29.8,35.01,13.51749748,10.00
14727,25.16,29.8,35.01,20.23814016,10.00
14728,25.16,29.8,35.01,16.25912316,10.00
14729,25.16,29.8,35.01,17.37640798,10.00
14730,25.16,29.8,35.01,12.69244111,10.00
14731,25.16,29.8,35.01,24.37315835,10.00
14732,25.16,29.8,35.01,12.42804807,10.00
14733,25.16,29.8,35.01,4.452063996,10.00
14734,25.16,29.8,35.01,12.9240397,10.00
14735,25.16,29.8,35.01,17.16535022,10.00
14736,25.16,14.6,16.04,10.02211557,10.00
14737,25.16,14.6,16.04,8.973108955,10.00
14738,25.16,14.6,16.04,13.38617243,10.00
14739,25.16,14.6,16.04,8.610087847,10.00
14740,25.16,14.6,16.04,18.83992638,10.00
14741,25.16,14.6,16.04,18.37677199,10.00
14742,25.16,14.6,16.04,17.81841377,10.00
14743,25.16,14.6,16.04,12.82993581,10.00
14744,25.16,14.6,16.04,8.977240367,10.00
14745,25.16,14.6,16.04,8.489670429,10.00
14746,25.16,14.6,16.04,15.59579336,10.00
14747,25.16,14.6,16.04,20.66412106,10.00
14748,25.16,14.6,16.04,21.36449483,10.00
14749,25.16,14.6,16.04,28.13693958,10.00
14750,25.16,29.8,35.01,27.03543642,10.00
14751,25.16,29.8,35.01,24.92295587,10.00
14752,25.16,29.8,35.01,20.81310669,10.00
14753,25.16,29.8,35.01,16.88671216,10.00
14754,25.16,29.8,35.01,27.51102908,10.00
14755,25.16,29.8,35.01,26.03508516,10.00
14756,25.16,29.8,35.01,21.2064527,10.00
14757,25.16,29.8,35.01,26.53877638,10.00
14758,25.16,29.8,35.01,15.77499543,10.00
14759,25.16,29.8,35.01,21.63692388,10.00
14760,25.16,29.8,35.01,20.00987688,10.00
14761,25.16,29.8,35.01,19.78907073,10.00
14762,25.16,29.8,35.01,19.77993108,10.00
14763,25.16,29.8,16.04,16.19388988,10.00
14764,25.16,29.8,16.04,10.16598135,10.00
14765,25.16,29.8,16.04,8.310769812,10.00
14766,25.16,29.8,16.04,21.24840669,10.00
14767,25.16,29.8,16.04,15.54173522,10.00
14768,25.16,29.8,16.04,20.74219883,10.00
14769,25.16,29.8,35.01,16.2212607,10.00
14770,25.16,29.8,35.01,12.52999913,10.00
14771,25.16,29.8,35.01,18.50977893,10.00
14772,25.16,29.8,35.01,22.05537276,10.00
14773,25.16,29.8,35.01,14.56706349,10.00
14774,25.16,29.8,35.01,13.91503564,10.00
14775,25.16,29.8,35.01,20.83332672,10.00
14776,25.16,29.8,35.01,16.7372902,10.00
14777,25.16,29.8,35.01,17.88743343,10.00
14778,25.16,29.8,35.01,13.06571505,10.00
14779,25.16,29.8,35.01,25.0899523,10.00
14780,25.16,29.8,35.01,12.71957363,10.00
14781,25.16,29.8,35.01,4.55649636,10.00
14782,25.16,29.8,35.01,13.22719977,10.00
14783,25.16,29.8,35.01,17.56799899,10.00
14784,25.16,14.6,16.04,9.452232443,10.00
14785,25.16,14.6,16.04,8.462875025,10.00
14786,25.16,14.6,16.04,12.62500042,10.00
14787,25.16,14.6,16.04,8.120496225,10.00
14788,25.16,14.6,16.04,17.76863997,10.00
14789,25.16,14.6,16.04,17.33182173,10.00
14790,25.16,14.6,16.04,16.80521318,10.00
14791,25.16,14.6,16.04,12.10039284,10.00
14792,25.16,14.6,16.04,8.466771514,10.00
14793,25.16,14.6,16.04,8.00692605,10.00
14794,25.16,14.6,16.04,14.70897665,10.00
14795,25.16,14.6,16.04,19.48910627,10.00
14796,25.16,14.6,16.04,19.8502035,10.00
14797,25.16,14.6,16.04,26.142625,10.00
14798,25.16,29.8,35.01,25.11919514,10.00
14799,25.16,29.8,35.01,23.15644483,10.00
14800,25.16,29.8,35.01,19.33789713,10.00
14801,25.16,29.8,35.01,15.68980103,10.00
14802,25.16,29.8,35.01,25.56107833,10.00
14803,25.16,29.8,35.01,24.18974765,10.00
14804,25.16,29.8,35.01,19.70336322,10.00
14805,25.16,29.8,35.01,24.6577378,10.00
14806,25.16,29.8,35.01,14.65688153,10.00
14807,25.16,29.8,35.01,20.10332308,10.00
14808,25.16,29.8,35.01,18.59159934,10.00
14809,25.16,29.8,35.01,18.38644369,10.00
14810,25.16,29.8,35.01,18.37795185,10.00
14811,25.16,29.8,16.04,15.0460852,10.00
14812,25.16,29.8,16.04,9.445428045,10.00
14813,25.16,29.8,16.04,7.72171181,10.00
14814,25.16,29.8,16.04,19.74234356,10.00
14815,25.16,29.8,16.04,14.44015453,10.00
14816,25.16,29.8,16.04,19.27201514,10.00
14817,25.16,29.8,35.01,15.07151601,10.00
14818,25.16,29.8,35.01,11.6418869,10.00
14819,25.16,29.8,35.01,17.19782665,10.00
14820,25.16,29.8,35.01,20.49211279,10.00
14821,25.16,29.8,35.01,13.53456644,10.00
14822,25.16,29.8,35.01,12.92875359,10.00
14823,25.16,29.8,35.01,19.35668399,10.00
14824,25.16,29.8,35.01,15.55096993,10.00
14825,25.16,29.8,35.01,16.6195923,10.00
14826,25.16,29.8,35.01,12.13963189,10.00
14827,25.16,29.8,35.01,23.31160474,10.00
14828,25.16,29.8,35.01,11.99630614,10.00
14829,25.16,29.8,35.01,4.297402321,10.00
14830,25.16,29.8,35.01,12.47506735,10.00
14831,25.16,29.8,35.01,16.56903762,10.00
14832,25.16,14.6,16.04,10.1230484,10.00
14833,25.16,14.6,16.04,9.063477226,10.00
14834,25.16,14.6,16.04,13.5209847,10.00
14835,25.16,14.6,16.04,8.696800129,10.00
14836,25.16,14.6,16.04,19.02966347,10.00
14837,25.16,14.6,16.04,18.56184465,10.00
14838,25.16,14.6,16.04,17.99786319,10.00
14839,25.16,14.6,16.04,12.95914622,10.00
14840,25.16,14.6,16.04,9.067650246,10.00
14841,25.16,14.6,16.04,8.575169986,10.00
14842,25.16,14.6,16.04,15.75285876,10.00
14843,25.16,14.6,16.04,20.87222963,10.00
14844,25.16,14.6,16.04,21.63269316,10.00
14845,25.16,14.6,16.04,28.49015553,10.00
14846,25.16,29.8,35.01,27.37482469,10.00
14847,25.16,29.8,35.01,25.2358252,10.00
14848,25.16,29.8,35.01,21.07438319,10.00
14849,25.16,29.8,35.01,17.09869883,10.00
14850,25.16,29.8,35.01,27.85638769,10.00
14851,25.16,29.8,35.01,26.36191556,10.00
14852,25.16,29.8,35.01,21.47266706,10.00
14853,25.16,29.8,35.01,26.87192985,10.00
14854,25.16,29.8,35.01,15.97302621,10.00
14855,25.16,29.8,35.01,21.90854213,10.00
14856,25.16,29.8,35.01,20.26107007,10.00
14857,25.16,29.8,35.01,20.03749204,10.00
14858,25.16,29.8,35.01,20.02823766,10.00
14859,25.16,29.8,16.04,16.39717923,10.00
14860,25.16,29.8,16.04,10.29359959,10.00
14861,25.16,29.8,16.04,8.415098729,10.00
14862,25.16,29.8,16.04,21.51514772,10.00
14863,25.16,29.8,16.04,15.73683777,10.00
14864,25.16,29.8,16.04,21.00258519,10.00
14865,25.16,29.8,35.01,16.42489365,10.00
14866,25.16,29.8,35.01,12.68729397,10.00
14867,25.16,29.8,35.01,18.7421407,10.00
14868,25.16,29.8,35.01,22.332244,10.00
14869,25.16,29.8,35.01,14.74993054,10.00
14870,25.16,29.8,35.01,14.08971748,10.00
14871,25.16,29.8,35.01,21.09485706,10.00
14872,25.16,29.8,35.01,16.94740111,10.00
